State,County,Year,LabourForce,Employed,Unemployed
Michigan,Oakland,2019,680255,657035,23220
Michigan,Oceana,2019,12120,11403,717
Michigan,Ogemaw,2019,8030,7494,536
Michigan,Ontonagon,2019,2090,1947,143
Michigan,Osceola,2019,11202,10749,453
Michigan,Oscoda,2019,3045,2836,209
Michigan,Otsego,2019,11638,11062,576
Michigan,Ottawa,2019,161102,156664,4438
Michigan,Presque Isle,2019,4951,4576,375
Michigan,Roscommon,2019,7726,7145,581
Michigan,Saginaw,2019,86666,82533,4133
Michigan,Sanilac,2019,19490,18565,925
Michigan,Schoolcraft,2019,3326,3093,233
Michigan,Shiawassee,2019,33496,32070,1426
Michigan,St. Clair,2019,76280,72546,3734
Michigan,St. Joseph,2019,27976,26783,1193
Michigan,Tuscola,2019,23853,22635,1218
Michigan,Van Buren,2019,35167,33559,1608
Michigan,Washtenaw,2019,198198,192472,5726
Michigan,Wayne,2019,808171,767123,41048
Michigan,Wexford,2019,14854,14185,669
Minnesota,Aitkin,2019,7268,6818,450
Minnesota,Anoka,2019,199416,193301,6115
Minnesota,Becker,2019,18833,18086,747
Minnesota,Beltrami,2019,24532,23487,1045
Minnesota,Benton,2019,22144,21287,857
Minnesota,Big Stone,2019,2507,2402,105
Minnesota,Blue Earth,2019,40878,39748,1130
Minnesota,Brown,2019,14435,13912,523
Minnesota,Carlton,2019,17927,17126,801
Minnesota,Carver,2019,59102,57473,1629
Minnesota,Cass,2019,14467,13668,799
Minnesota,Chippewa,2019,6978,6707,271
Minnesota,Chisago,2019,30246,29106,1140
Minnesota,Clay,2019,36268,35165,1103
Minnesota,Clearwater,2019,4501,4130,371
Minnesota,Cook,2019,3123,2988,135
Minnesota,Cottonwood,2019,5963,5743,220
Minnesota,Crow Wing,2019,32410,31005,1405
Minnesota,Dakota,2019,243793,236782,7011
Minnesota,Dodge,2019,11982,11577,405
Minnesota,Douglas,2019,21134,20466,668
Minnesota,Faribault,2019,7077,6783,294
Minnesota,Fillmore,2019,11664,11279,385
Minnesota,Freeborn,2019,16216,15659,557
Minnesota,Goodhue,2019,27240,26410,830
Minnesota,Grant,2019,3324,3176,148
Minnesota,Hennepin,2019,712531,692855,19676
Minnesota,Houston,2019,10451,10115,336
Minnesota,Hubbard,2019,10036,9495,541
Minnesota,Isanti,2019,21503,20632,871
Minnesota,Itasca,2019,21963,20656,1307
Minnesota,Jackson,2019,5754,5556,198
Minnesota,Kanabec,2019,9111,8573,538
Minnesota,Kandiyohi,2019,24425,23565,860
Minnesota,Kittson,2019,2386,2299,87
Minnesota,Koochiching,2019,5990,5608,382
Minnesota,Lac qui Parle,2019,3579,3445,134
Minnesota,Lake,2019,5538,5338,200
Minnesota,Lake of the Woods,2019,2472,2370,102
Minnesota,Le Sueur,2019,16307,15576,731
Minnesota,Lincoln,2019,3290,3166,124
Minnesota,Lyon,2019,14631,14163,468
Minnesota,Mahnomen,2019,2305,2196,109
Minnesota,Marshall,2019,5447,5128,319
Minnesota,Martin,2019,10145,9764,381
Minnesota,McLeod,2019,19408,18690,718
Minnesota,Meeker,2019,13426,12907,519
Minnesota,Morrison,2019,17653,16738,915
Minnesota,Mower,2019,20463,19842,621
Minnesota,Murray,2019,4877,4668,209
Minnesota,Nicollet,2019,21098,20564,534
Minnesota,Nobles,2019,11289,10950,339
Minnesota,Norman,2019,3284,3127,157
Minnesota,Olmsted,2019,89236,86958,2278
Minnesota,Otter Tail,2019,31655,30335,1320
Minnesota,Pennington,2019,8765,8365,400
Minnesota,Pine,2019,15154,14318,836
Minnesota,Pipestone,2019,4950,4778,172
Minnesota,Polk,2019,16672,16007,665
Minnesota,Pope,2019,6582,6378,204
Minnesota,Ramsey,2019,292118,283424,8694
Minnesota,Redwood,2019,7676,7392,284
Minnesota,Renville,2019,8669,8275,394
Minnesota,Rice,2019,37333,36169,1164
Minnesota,Rock,2019,5687,5556,131
Minnesota,Roseau,2019,7875,7570,305
Minnesota,Scott,2019,84276,81967,2309
Minnesota,Sherburne,2019,52921,51063,1858
Minnesota,Sibley,2019,8661,8331,330
Minnesota,St. Louis,2019,102395,98297,4098
Minnesota,Stearns,2019,91177,88280,2897
Minnesota,Steele,2019,21221,20549,672
Minnesota,Stevens,2019,5478,5330,148
Minnesota,Swift,2019,4953,4737,216
Minnesota,Todd,2019,13615,13012,603
Minnesota,Traverse,2019,1781,1715,66
Minnesota,Wabasha,2019,12432,12018,414
Minnesota,Wadena,2019,5962,5595,367
Minnesota,Waseca,2019,9059,8709,350
Minnesota,Washington,2019,144620,140553,4067
Minnesota,Watonwan,2019,6531,6267,264
Minnesota,Wilkin,2019,3516,3397,119
Minnesota,Winona,2019,28840,28005,835
Minnesota,Wright,2019,76368,73883,2485
Minnesota,Yellow Medicine,2019,5409,5204,205
Mississippi,Adams,2019,11260,10466,794
Mississippi,Alcorn,2019,16057,15300,757
Mississippi,Amite,2019,4417,4109,308
Mississippi,Attala,2019,7031,6592,439
Mississippi,Benton,2019,3055,2868,187
Mississippi,Bolivar,2019,12260,11397,863
Mississippi,Calhoun,2019,5660,5350,310
Mississippi,Carroll,2019,3471,3253,218
Mississippi,Chickasaw,2019,6921,6531,390
Mississippi,Choctaw,2019,3757,3552,205
Mississippi,Claiborne,2019,3030,2705,325
Mississippi,Clarke,2019,5923,5554,369
Mississippi,Clay,2019,7794,7213,581
Mississippi,Coahoma,2019,8364,7722,642
Mississippi,Copiah,2019,11233,10490,743
Mississippi,Covington,2019,8143,7745,398
Mississippi,DeSoto,2019,91399,87382,4017
Mississippi,Forrest,2019,33282,31575,1707
Mississippi,Franklin,2019,2807,2616,191
Mississippi,George,2019,8841,8185,656
Mississippi,Greene,2019,4355,4014,341
Mississippi,Grenada,2019,9494,9014,480
Mississippi,Hancock,2019,18776,17720,1056
Mississippi,Harrison,2019,86479,82022,4457
Mississippi,Hinds,2019,107145,101524,5621
Mississippi,Holmes,2019,5672,5089,583
Mississippi,Humphreys,2019,2227,2003,224
Mississippi,Issaquena,2019,381,338,43
Mississippi,Itawamba,2019,10529,10034,495
Mississippi,Jackson,2019,58591,55058,3533
Mississippi,Jasper,2019,6185,5762,423
Mississippi,Jefferson,2019,2028,1714,314
Mississippi,Jefferson Davis,2019,4124,3840,284
Mississippi,Jones,2019,26252,24839,1413
Mississippi,Kemper,2019,3555,3271,284
Mississippi,Lafayette,2019,28393,27113,1280
Mississippi,Lamar,2019,30722,29435,1287
Mississippi,Lauderdale,2019,30536,28862,1674
Mississippi,Lawrence,2019,4623,4310,313
Mississippi,Leake,2019,7968,7527,441
Mississippi,Lee,2019,41209,39409,1800
Mississippi,Leflore,2019,10018,9262,756
Mississippi,Lincoln,2019,14635,13813,822
Mississippi,Lowndes,2019,25441,24086,1355
Mississippi,Madison,2019,53328,51001,2327
Mississippi,Marion,2019,9940,9397,543
Mississippi,Marshall,2019,14505,13673,832
Mississippi,Monroe,2019,15534,14683,851
Mississippi,Montgomery,2019,3960,3721,239
Mississippi,Neshoba,2019,10244,9640,604
Mississippi,Newton,2019,8856,8371,485
Mississippi,Noxubee,2019,3783,3507,276
Mississippi,Oktibbeha,2019,22722,21447,1275
Mississippi,Panola,2019,12553,11726,827
Mississippi,Pearl River,2019,23847,22609,1238
Mississippi,Perry,2019,4293,4004,289
Mississippi,Pike,2019,14519,13575,944
Mississippi,Pontotoc,2019,14773,14133,640
Mississippi,Prentiss,2019,11338,10781,557
Mississippi,Quitman,2019,2378,2182,196
Mississippi,Rankin,2019,76230,73226,3004
Mississippi,Scott,2019,12721,12149,572
Mississippi,Sharkey,2019,1604,1469,135
Mississippi,Simpson,2019,10765,10209,556
Mississippi,Smith,2019,6822,6466,356
Mississippi,Stone,2019,6876,6425,451
Mississippi,Sunflower,2019,7736,7051,685
Mississippi,Tallahatchie,2019,5276,4970,306
Mississippi,Tate,2019,12394,11696,698
Mississippi,Tippah,2019,9442,8960,482
Mississippi,Tishomingo,2019,8629,8189,440
Mississippi,Tunica,2019,4459,4183,276
Mississippi,Union,2019,14222,13628,594
Mississippi,Walthall,2019,4933,4574,359
Mississippi,Warren,2019,20335,19109,1226
Mississippi,Washington,2019,16985,15701,1284
Mississippi,Wayne,2019,7444,6990,454
Mississippi,Webster,2019,3987,3762,225
Mississippi,Wilkinson,2019,2811,2526,285
Mississippi,Winston,2019,7425,6973,452
Mississippi,Yalobusha,2019,4983,4698,285
Mississippi,Yazoo,2019,9424,8825,599
Missouri,Adair,2019,10345,9945,400
Missouri,Andrew,2019,9767,9494,273
Missouri,Atchison,2019,2703,2603,100
Missouri,Audrain,2019,10697,10337,360
Missouri,Barry,2019,15589,15044,545
Missouri,Barton,2019,5202,5026,176
Missouri,Bates,2019,7908,7590,318
Missouri,Benton,2019,7201,6855,346
Missouri,Bollinger,2019,5484,5270,214
Missouri,Boone,2019,98300,95937,2363
Missouri,Buchanan,2019,44669,43301,1368
Missouri,Butler,2019,17986,17140,846
Missouri,Caldwell,2019,4369,4230,139
Missouri,Callaway,2019,21383,20758,625
Missouri,Camden,2019,18861,18013,848
Missouri,Cape Girardeau,2019,40851,39654,1197
Missouri,Carroll,2019,4808,4653,155
Missouri,Carter,2019,2546,2421,125
Missouri,Cass,2019,54895,53239,1656
Missouri,Cedar,2019,5764,5550,214
Missouri,Chariton,2019,3727,3614,113
Missouri,Christian,2019,44998,43771,1227
Missouri,Clark,2019,3205,3091,114
Missouri,Clay,2019,136610,132701,3909
Missouri,Clinton,2019,10738,10414,324
Missouri,Cole,2019,39051,38037,1014
Missouri,Cooper,2019,7481,7205,276
Missouri,Crawford,2019,10980,10566,414
Missouri,Dade,2019,3545,3434,111
Missouri,Dallas,2019,7081,6762,319
Missouri,Daviess,2019,4102,3965,137
Missouri,DeKalb,2019,4838,4689,149
Missouri,Dent,2019,6269,6044,225
Missouri,Douglas,2019,5107,4849,258
Missouri,Dunklin,2019,11598,10956,642
Missouri,Franklin,2019,53226,51511,1715
Missouri,Gasconade,2019,7732,7470,262
Missouri,Gentry,2019,3529,3433,96
Missouri,Greene,2019,151535,147461,4074
Missouri,Grundy,2019,4394,4240,154
Missouri,Harrison,2019,3822,3695,127
Missouri,Henry,2019,9728,9364,364
Missouri,Hickory,2019,3842,3681,161
Missouri,Holt,2019,2588,2515,73
Missouri,Howard,2019,4898,4746,152
Missouri,Howell,2019,16541,15870,671
Missouri,Iron,2019,3534,3365,169
Missouri,Jackson,2019,363539,350008,13531
Missouri,Jasper,2019,57304,55590,1714
Missouri,Jefferson,2019,118177,114498,3679
Missouri,Johnson,2019,23105,22247,858
Missouri,Knox,2019,1772,1720,52
Missouri,Laclede,2019,17386,16190,1196
Missouri,Lafayette,2019,16847,16328,519
Missouri,Lawrence,2019,18018,17385,633
Missouri,Lewis,2019,5003,4843,160
Missouri,Lincoln,2019,28448,27497,951
Missouri,Linn,2019,5124,4875,249
Missouri,Livingston,2019,7357,7170,187
Missouri,Macon,2019,7535,7280,255
Missouri,Madison,2019,5484,5295,189
Missouri,Maries,2019,3884,3747,137
Missouri,Marion,2019,14565,14104,461
Missouri,McDonald,2019,10690,10334,356
Missouri,Mercer,2019,1861,1802,59
Missouri,Miller,2019,12313,11850,463
Missouri,Mississippi,2019,5792,5555,237
Missouri,Moniteau,2019,7313,7097,216
Missouri,Monroe,2019,3872,3711,161
Missouri,Montgomery,2019,5738,5558,180
Missouri,Morgan,2019,8127,7776,351
Missouri,New Madrid,2019,8236,7880,356
Missouri,Newton,2019,27392,26498,894
Missouri,Nodaway,2019,10790,10468,322
Missouri,Oregon,2019,3981,3824,157
Missouri,Osage,2019,7106,6936,170
Missouri,Ozark,2019,3412,3214,198
Missouri,Pemiscot,2019,6364,6043,321
Missouri,Perry,2019,10065,9801,264
Missouri,Pettis,2019,20971,20227,744
Missouri,Phelps,2019,19828,19177,651
Missouri,Pike,2019,7492,7224,268
Missouri,Platte,2019,58805,57239,1566
Missouri,Polk,2019,14584,14081,503
Missouri,Pulaski,2019,14692,14094,598
Missouri,Putnam,2019,2291,2207,84
Missouri,Ralls,2019,5662,5484,178
Missouri,Randolph,2019,10380,9978,402
Missouri,Ray,2019,11033,10632,401
Missouri,Reynolds,2019,3042,2929,113
Missouri,Ripley,2019,5039,4761,278
Missouri,Saline,2019,10608,10267,341
Missouri,Schuyler,2019,1948,1862,86
Missouri,Scotland,2019,2384,2311,73
Missouri,Scott,2019,20000,19293,707
Missouri,Shannon,2019,3228,3048,180
Missouri,Shelby,2019,3061,2970,91
Missouri,St. Charles,2019,227085,221305,5780
Missouri,St. Clair,2019,3749,3577,172
Missouri,St. Francois,2019,26637,25658,979
Missouri,St. Louis,2019,153066,147111,5955
Missouri,St. Louis,2019,533085,516722,16363
Missouri,Ste. Genevieve,2019,9197,8950,247
Missouri,Stoddard,2019,13098,12480,618
Missouri,Stone,2019,13873,13185,688
Missouri,Sullivan,2019,2684,2589,95
Missouri,Taney,2019,27142,25753,1389
Missouri,Texas,2019,9009,8607,402
Missouri,Vernon,2019,9466,9133,333
Missouri,Warren,2019,17971,17446,525
Missouri,Washington,2019,10241,9780,461
Missouri,Wayne,2019,5306,5050,256
Missouri,Webster,2019,17309,16692,617
Missouri,Worth,2019,1169,1138,31
Missouri,Wright,2019,7495,7101,394
Montana,Beaverhead,2019,5071,4922,149
Montana,Big Horn,2019,4832,4475,357
Montana,Blaine,2019,2487,2399,88
Montana,Broadwater,2019,2585,2482,103
Montana,Carbon,2019,5482,5293,189
Montana,Carter,2019,644,626,18
Montana,Cascade,2019,37939,36651,1288
Montana,Chouteau,2019,2455,2389,66
Montana,Custer,2019,6060,5886,174
Montana,Daniels,2019,893,875,18
Montana,Dawson,2019,4578,4467,111
Montana,Deer Lodge,2019,5038,4877,161
Montana,Fallon,2019,1704,1674,30
Montana,Fergus,2019,6044,5856,188
Montana,Flathead,2019,47892,45646,2246
Montana,Gallatin,2019,68760,67205,1555
Montana,Garfield,2019,738,720,18
Montana,Glacier,2019,5693,5266,427
Montana,Granite,2019,1687,1591,96
Montana,Hill,2019,7641,7360,281
Montana,Jefferson,2019,5698,5509,189
Montana,Judith Basin,2019,948,919,29
Montana,Lake,2019,13201,12644,557
Montana,Lewis and Clark,2019,35824,34759,1065
Montana,Liberty,2019,953,929,24
Montana,Lincoln,2019,8085,7499,586
Montana,Madison,2019,4808,4654,154
Montana,McCone,2019,951,932,19
Montana,Meagher,2019,955,922,33
Montana,Mineral,2019,1757,1657,100
Montana,Missoula,2019,63825,61776,2049
Montana,Musselshell,2019,2265,2177,88
Montana,Park,2019,8911,8606,305
Montana,Petroleum,2019,279,269,10
Montana,Phillips,2019,1883,1813,70
Montana,Pondera,2019,2671,2570,101
Montana,Powder River,2019,959,936,23
Montana,Powell,2019,2973,2865,108
Montana,Prairie,2019,477,459,18
Montana,Ravalli,2019,20230,19411,819
Montana,Richland,2019,5880,5724,156
Montana,Roosevelt,2019,4502,4308,194
Montana,Rosebud,2019,3827,3635,192
Montana,Sanders,2019,4844,4559,285
Montana,Sheridan,2019,1741,1702,39
Montana,Silver Bow,2019,17191,16542,649
Montana,Stillwater,2019,5180,5018,162
Montana,Sweet Grass,2019,1798,1748,50
Montana,Teton,2019,2740,2650,90
Montana,Toole,2019,2115,2064,51
Montana,Treasure,2019,334,325,9
Montana,Valley,2019,4079,3950,129
Montana,Wheatland,2019,785,755,30
Montana,Wibaux,2019,463,449,14
Montana,Yellowstone,2019,81781,79173,2608
Nebraska,Adams,2019,16792,16262,530
Nebraska,Antelope,2019,3558,3467,91
Nebraska,Arthur,2019,224,212,12
Nebraska,Banner,2019,377,363,14
Nebraska,Blaine,2019,259,246,13
Nebraska,Boone,2019,2963,2882,81
Nebraska,Box Butte,2019,5419,5247,172
Nebraska,Boyd,2019,1078,1042,36
Nebraska,Brown,2019,1393,1344,49
Nebraska,Buffalo,2019,27777,27048,729
Nebraska,Burt,2019,3483,3366,117
Nebraska,Butler,2019,4591,4472,119
Nebraska,Cass,2019,13570,13117,453
Nebraska,Cedar,2019,4515,4402,113
Nebraska,Chase,2019,2277,2225,52
Nebraska,Cherry,2019,3389,3308,81
Nebraska,Cheyenne,2019,4416,4253,163
Nebraska,Clay,2019,3298,3192,106
Nebraska,Colfax,2019,5581,5429,152
Nebraska,Cuming,2019,4696,4571,125
Nebraska,Custer,2019,6416,6261,155
Nebraska,Dakota,2019,10791,10369,422
Nebraska,Dawes,2019,4978,4832,146
Nebraska,Dawson,2019,13056,12667,389
Nebraska,Deuel,2019,957,929,28
Nebraska,Dixon,2019,3034,2941,93
Nebraska,Dodge,2019,19501,18931,570
Nebraska,Douglas,2019,299587,289816,9771
Nebraska,Dundy,2019,1171,1141,30
Nebraska,Fillmore,2019,3162,3080,82
Nebraska,Franklin,2019,1459,1409,50
Nebraska,Frontier,2019,1613,1560,53
Nebraska,Furnas,2019,2583,2511,72
Nebraska,Gage,2019,11010,10619,391
Nebraska,Garden,2019,1103,1071,32
Nebraska,Garfield,2019,1168,1137,31
Nebraska,Gosper,2019,1109,1080,29
Nebraska,Grant,2019,424,412,12
Nebraska,Greeley,2019,1222,1186,36
Nebraska,Hall,2019,31903,30801,1102
Nebraska,Hamilton,2019,4769,4624,145
Nebraska,Harlan,2019,1796,1745,51
Nebraska,Hayes,2019,613,598,15
Nebraska,Hitchcock,2019,1266,1223,43
Nebraska,Holt,2019,5763,5613,150
Nebraska,Hooker,2019,417,404,13
Nebraska,Howard,2019,3365,3247,118
Nebraska,Jefferson,2019,4143,4030,113
Nebraska,Johnson,2019,2064,1992,72
Nebraska,Kearney,2019,3791,3705,86
Nebraska,Keith,2019,4592,4444,148
Nebraska,Keya Paha,2019,589,574,15
Nebraska,Kimball,2019,2031,1970,61
Nebraska,Knox,2019,4611,4473,138
Nebraska,Lancaster,2019,177186,172276,4910
Nebraska,Lincoln,2019,18327,17689,638
Nebraska,Logan,2019,473,459,14
Nebraska,Loup,2019,405,389,16
Nebraska,Madison,2019,19816,19258,558
Nebraska,McPherson,2019,443,431,12
Nebraska,Merrick,2019,4013,3885,128
Nebraska,Morrill,2019,2607,2532,75
Nebraska,Nance,2019,1976,1917,59
Nebraska,Nemaha,2019,3603,3471,132
Nebraska,Nuckolls,2019,2404,2340,64
Nebraska,Otoe,2019,8429,8159,270
Nebraska,Pawnee,2019,1478,1435,43
Nebraska,Perkins,2019,1821,1779,42
Nebraska,Phelps,2019,4969,4838,131
Nebraska,Pierce,2019,4095,3985,110
Nebraska,Platte,2019,17668,17153,515
Nebraska,Polk,2019,2931,2850,81
Nebraska,Red Willow,2019,5850,5689,161
Nebraska,Richardson,2019,4238,4103,135
Nebraska,Rock,2019,871,844,27
Nebraska,Saline,2019,7372,7133,239
Nebraska,Sarpy,2019,96599,93801,2798
Nebraska,Saunders,2019,11169,10858,311
Nebraska,Scotts Bluff,2019,18287,17614,673
Nebraska,Seward,2019,8931,8669,262
Nebraska,Sheridan,2019,2673,2599,74
Nebraska,Sherman,2019,1691,1637,54
Nebraska,Sioux,2019,746,725,21
Nebraska,Stanton,2019,3507,3416,91
Nebraska,Thayer,2019,2787,2713,74
Nebraska,Thomas,2019,423,408,15
Nebraska,Thurston,2019,3058,2920,138
Nebraska,Valley,2019,2125,2057,68
Nebraska,Washington,2019,11279,10950,329
Nebraska,Wayne,2019,5749,5599,150
Nebraska,Webster,2019,1678,1619,59
Nebraska,Wheeler,2019,572,556,16
Nebraska,York,2019,7278,7083,195
Nevada,Carson City,2019,26282,25248,1034
Nevada,Churchill,2019,11057,10666,391
Nevada,Clark,2019,1131551,1085793,45758
Nevada,Douglas,2019,23210,22300,910
Nevada,Elko,2019,27362,26549,813
Nevada,Esmeralda,2019,434,418,16
Nevada,Eureka,2019,1095,1069,26
Nevada,Humboldt,2019,8251,8009,242
Nevada,Lander,2019,3214,3112,102
Nevada,Lincoln,2019,2113,2029,84
Nevada,Lyon,2019,23407,22309,1098
Nevada,Mineral,2019,2030,1948,82
Nevada,Nye,2019,17297,16415,882
Nevada,Pershing,2019,2563,2460,103
Nevada,Storey,2019,2038,1962,76
Nevada,Washoe,2019,255915,247691,8224
Nevada,White Pine,2019,4636,4499,137
New Hampshire,Belknap,2019,31583,30787,796
New Hampshire,Carroll,2019,23974,23366,608
New Hampshire,Cheshire,2019,40926,39856,1070
New Hampshire,Coos,2019,14741,14273,468
New Hampshire,Grafton,2019,49880,48784,1096
New Hampshire,Hillsborough,2019,242579,236216,6363
New Hampshire,Merrimack,2019,83845,81955,1890
New Hampshire,Rockingham,2019,188440,183326,5114
New Hampshire,Strafford,2019,74621,72875,1746
New Hampshire,Sullivan,2019,23145,22616,529
New Jersey,Atlantic,2019,120728,114622,6106
New Jersey,Bergen,2019,482038,467946,14092
New Jersey,Burlington,2019,230589,223049,7540
New Jersey,Camden,2019,253053,242811,10242
New Jersey,Cape May,2019,45947,42660,3287
New Jersey,Cumberland,2019,65061,61481,3580
New Jersey,Essex,2019,368748,352334,16414
New Jersey,Gloucester,2019,149747,144238,5509
New Jersey,Hudson,2019,361189,349372,11817
New Jersey,Hunterdon,2019,64523,62742,1781
New Jersey,Mercer,2019,202885,196458,6427
New Jersey,Middlesex,2019,439073,425471,13602
New Jersey,Monmouth,2019,328661,318233,10428
New Jersey,Morris,2019,256698,249463,7235
New Jersey,Ocean,2019,275023,264876,10147
New Jersey,Passaic,2019,242208,231779,10429
New Jersey,Salem,2019,29180,27771,1409
New Jersey,Somerset,2019,171371,166229,5142
New Jersey,Sussex,2019,73963,71425,2538
New Jersey,Union,2019,276382,266189,10193
New Jersey,Warren,2019,56060,54185,1875
New Mexico,Bernalillo,2019,333865,319048,14817
New Mexico,Catron,2019,1153,1081,72
New Mexico,Chaves,2019,27165,25839,1326
New Mexico,Cibola,2019,8991,8425,566
New Mexico,Colfax,2019,5483,5226,257
New Mexico,Curry,2019,21680,20783,897
New Mexico,De Baca,2019,795,761,34
New Mexico,Dona Ana,2019,97527,91976,5551
New Mexico,Eddy,2019,34483,33419,1064
New Mexico,Grant,2019,12228,11639,589
New Mexico,Guadalupe,2019,1549,1467,82
New Mexico,Harding,2019,273,259,14
New Mexico,Hidalgo,2019,2091,2002,89
New Mexico,Lea,2019,31282,30054,1228
New Mexico,Lincoln,2019,8984,8570,414
New Mexico,Los Alamos,2019,9463,9163,300
New Mexico,Luna,2019,10309,9047,1262
New Mexico,McKinley,2019,24155,22458,1697
New Mexico,Mora,2019,2213,2080,133
New Mexico,Otero,2019,24798,23575,1223
New Mexico,Quay,2019,3229,3062,167
New Mexico,Rio Arriba,2019,16835,15951,884
New Mexico,Roosevelt,2019,7901,7545,356
New Mexico,San Juan,2019,51941,48974,2967
New Mexico,San Miguel,2019,10809,10177,632
New Mexico,Sandoval,2019,66475,63268,3207
New Mexico,Santa Fe,2019,75116,72153,2963
New Mexico,Sierra,2019,3893,3628,265
New Mexico,Socorro,2019,6446,6071,375
New Mexico,Taos,2019,15218,14303,915
New Mexico,Torrance,2019,5699,5312,387
New Mexico,Union,2019,1846,1781,65
New Mexico,Valencia,2019,30710,29074,1636
New York,Albany,2019,157444,151699,5745
New York,Allegany,2019,19441,18380,1061
New York,Bronx,2019,597677,565642,32035
New York,Broome,2019,83444,79488,3956
New York,Cattaraugus,2019,33884,32172,1712
New York,Cayuga,2019,35952,34411,1541
New York,Chautauqua,2019,54550,51976,2574
New York,Chemung,2019,35019,33543,1476
New York,Chenango,2019,22080,21098,982
New York,Clinton,2019,36302,34720,1582
New York,Columbia,2019,31181,30176,1005
New York,Cortland,2019,22853,21735,1118
New York,Delaware,2019,19117,18216,901
New York,Dutchess,2019,144040,138841,5199
New York,Erie,2019,441291,422508,18783
New York,Essex,2019,16995,16190,805
New York,Franklin,2019,19614,18648,966
New York,Fulton,2019,22656,21517,1139
New York,Genesee,2019,29736,28564,1172
New York,Greene,2019,20271,19358,913
New York,Hamilton,2019,2214,2081,133
New York,Herkimer,2019,27932,26560,1372
New York,Jefferson,2019,43941,41470,2471
New York,Kings,2019,1198160,1149461,48699
New York,Lewis,2019,11644,10999,645
New York,Livingston,2019,30726,29423,1303
New York,Madison,2019,32766,31296,1470
New York,Monroe,2019,361254,346207,15047
New York,Montgomery,2019,22306,21173,1133
New York,Nassau,2019,708118,683726,24392
New York,New York,2019,911638,879665,31973
New York,Niagara,2019,98786,93887,4899
New York,Oneida,2019,101170,96839,4331
New York,Onondaga,2019,220549,211875,8674
New York,Ontario,2019,55362,53210,2152
New York,Orange,2019,184985,177952,7033
New York,Orleans,2019,17567,16740,827
New York,Oswego,2019,52960,50082,2878
New York,Otsego,2019,28060,26876,1184
New York,Putnam,2019,51230,49336,1894
New York,Queens,2019,1139397,1099996,39401
New York,Rensselaer,2019,81089,78030,3059
New York,Richmond,2019,222319,213734,8585
New York,Rockland,2019,155237,149705,5532
New York,Saratoga,2019,118925,114903,4022
New York,Schenectady,2019,76028,73106,2922
New York,Schoharie,2019,14637,13954,683
New York,Schuyler,2019,8085,7709,376
New York,Seneca,2019,16027,15414,613
New York,Steuben,2019,42520,40572,1948
New York,Suffolk,2019,778193,749347,28846
New York,Sullivan,2019,36653,35205,1448
New York,Tioga,2019,22687,21746,941
New York,Tompkins,2019,49361,47567,1794
New York,Ulster,2019,87692,84387,3305
New York,Warren,2019,31299,29868,1431
New York,Washington,2019,27831,26698,1133
New York,Wayne,2019,43835,42070,1765
New York,Westchester,2019,484382,466158,18224
New York,Wyoming,2019,18131,17336,795
New York,Yates,2019,11849,11407,442
North Carolina,Alamance,2019,82597,79459,3138
North Carolina,Alexander,2019,18159,17557,602
North Carolina,Alleghany,2019,4415,4205,210
North Carolina,Anson,2019,10834,10381,453
North Carolina,Ashe,2019,12908,12429,479
North Carolina,Avery,2019,7502,7221,281
North Carolina,Beaufort,2019,19578,18672,906
North Carolina,Bertie,2019,7822,7448,374
North Carolina,Bladen,2019,14629,13923,706
North Carolina,Brunswick,2019,54411,51599,2812
North Carolina,Buncombe,2019,141959,137723,4236
North Carolina,Burke,2019,41324,39785,1539
North Carolina,Cabarrus,2019,109927,106011,3916
North Carolina,Caldwell,2019,36866,35370,1496
North Carolina,Camden,2019,4661,4481,180
North Carolina,Carteret,2019,32229,30889,1340
North Carolina,Caswell,2019,9924,9477,447
North Carolina,Catawba,2019,79540,76686,2854
North Carolina,Chatham,2019,35910,34695,1215
North Carolina,Cherokee,2019,11226,10724,502
North Carolina,Chowan,2019,5560,5298,262
North Carolina,Clay,2019,4148,3960,188
North Carolina,Cleveland,2019,48738,46793,1945
North Carolina,Columbus,2019,22941,21811,1130
North Carolina,Craven,2019,42150,40431,1719
North Carolina,Cumberland,2019,128856,122306,6550
North Carolina,Currituck,2019,14117,13609,508
North Carolina,Dare,2019,20063,19116,947
North Carolina,Davidson,2019,81755,78747,3008
North Carolina,Davie,2019,20873,20161,712
North Carolina,Duplin,2019,25424,24394,1030
North Carolina,Durham,2019,172359,166460,5899
North Carolina,Edgecombe,2019,21439,20179,1260
North Carolina,Forsyth,2019,189793,182709,7084
North Carolina,Franklin,2019,31571,30309,1262
North Carolina,Gaston,2019,111967,107634,4333
North Carolina,Gates,2019,5363,5145,218
North Carolina,Graham,2019,3256,3080,176
North Carolina,Granville,2019,30243,29219,1024
North Carolina,Greene,2019,9577,9215,362
North Carolina,Guilford,2019,265349,254504,10845
North Carolina,Halifax,2019,20501,19326,1175
North Carolina,Harnett,2019,53705,51237,2468
North Carolina,Haywood,2019,30282,29255,1027
North Carolina,Henderson,2019,55704,53865,1839
North Carolina,Hertford,2019,9225,8746,479
North Carolina,Hoke,2019,20307,19304,1003
North Carolina,Hyde,2019,1977,1807,170
North Carolina,Iredell,2019,90208,86966,3242
North Carolina,Jackson,2019,19957,19130,827
North Carolina,Johnston,2019,99974,96347,3627
North Carolina,Jones,2019,4436,4264,172
